kode_mk,nama_mk,prodi,prioritas,berminat,dosen_id,dosen_list,jenis,ruang,waktu
CIE62203,Pemrograman Berbasis Objek,Pendidikan Teknologi Informasi,1,Pengampu,76.0,['76.0'],reguler,F4.9,Selasa_10:20-11:10
CIE62203,Pemrograman Berbasis Objek,Pendidikan Teknologi Informasi,1,Pengampu,91.0,['91.0'],reguler,F3.6,Jumat_10:20-11:10
CIE62204,Paradigma Sistem,Pendidikan Teknologi Informasi,1,Pengampu,6.0,['6.0'],reguler,F9.2,Selasa_17:00-17:50
CIE62209,Pengembangan dan Manajemen Perangkat Lunak,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",16.0,['16.0'],reguler,F3.5a,Kamis_07:00-07:50
CIE62209,Pengembangan dan Manajemen Perangkat Lunak,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",47.0,['47.0'],reguler,F3.1,Jumat_15:20-16:10
CIE62209,Pengembangan dan Manajemen Perangkat Lunak,Pendidikan Teknologi Informasi,1,Pengampu,1.0,['1.0'],reguler,F4.4,Jumat_14:30-15:20
CIE62209,Pengembangan dan Manajemen Perangkat Lunak,Pendidikan Teknologi Informasi,1,Pengampu,6.0,['6.0'],reguler,F4.12,Kamis_09:30-10:20
CIE62209,Pengembangan dan Manajemen Perangkat Lunak,Pendidikan Teknologi Informasi,1,Pengampu,40.0,['40.0'],reguler,F4.6,Jumat_13:40-14:30
CIE62209,Pengembangan dan Manajemen Perangkat Lunak,Pendidikan Teknologi Informasi,1,Pengampu,60.0,['60.0'],reguler,F4.10,Senin_08:40-09:30
CIE62209,Pengembangan dan Manajemen Perangkat Lunak,Pendidikan Teknologi Informasi,1,Pengampu,67.0,['67.0'],reguler,F4.14,Selasa_17:50-18:40
CIE62209,Pengembangan dan Manajemen Perangkat Lunak,Pendidikan Teknologi Informasi,1,Pengampu,76.0,['76.0'],reguler,F3.1,Senin_09:30-10:20
CIE62209,Pengembangan dan Manajemen Perangkat Lunak,Pendidikan Teknologi Informasi,2,Pengampu,22.0,['22.0'],reguler,F3.1,Senin_07:50-08:40
CIE62209,Pengembangan dan Manajemen Perangkat Lunak,Pendidikan Teknologi Informasi,2,Pengampu,62.0,['62.0'],reguler,F2.9,Senin_16:10-17:00
CIE62209,Pengembangan dan Manajemen Perangkat Lunak,Pendidikan Teknologi Informasi,2,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F3.3,Rabu_08:40-09:30
CIE62303,Kecerdasan Artifisial,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",92.0,['92.0'],reguler,F3.18,Senin_16:10-17:00
CIE62303,Kecerdasan Artifisial,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",94.0,['94.0'],reguler,F2.4,Jumat_10:20-11:10
CIE62303,Kecerdasan Artifisial,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",30.0,['30.0'],reguler,F3.18,Jumat_07:50-08:40
CIE62303,Kecerdasan Artifisial,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",107.0,['107.0'],reguler,F4.11,Senin_17:00-17:50
CIE62303,Kecerdasan Artifisial,Pendidikan Teknologi Informasi,1,Pengampu,16.0,['16.0'],reguler,F4.5,Rabu_10:20-11:10
CIE62303,Kecerdasan Artifisial,Pendidikan Teknologi Informasi,1,Pengampu,20.0,['20.0'],reguler,F3.16,Jumat_14:30-15:20
CIE62303,Kecerdasan Artifisial,Pendidikan Teknologi Informasi,1,Pengampu,29.0,['29.0'],reguler,F4.3,Rabu_17:50-18:40
CIE62303,Kecerdasan Artifisial,Pendidikan Teknologi Informasi,1,Pengampu,52.0,['52.0'],reguler,F3.8,Kamis_11:10-12:00
CIE62303,Kecerdasan Artifisial,Pendidikan Teknologi Informasi,1,Pengampu,97.0,['97.0'],reguler,F3.2,Selasa_11:10-12:00
CIE62305,Pembelajaran Emosional Sosial,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F2.9,Jumat_07:50-08:40
CIE62305,Pembelajaran Emosional Sosial,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F2.9,Rabu_12:50-13:40
CIE62306,Pembelajaran Inklusif,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",47.0,['47.0'],reguler,F4.5,Kamis_15:20-16:10
CIE62306,Pembelajaran Inklusif,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",Belum Ada Dosen,['Belum Ada Dosen'],reguler,F3.1,Selasa_13:40-14:30
CIE62306,Pembelajaran Inklusif,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F4.6,Kamis_17:50-18:40
CIE62306,Pembelajaran Inklusif,Pendidikan Teknologi Informasi,2,Pengampu,59.0,['59.0'],reguler,F3.11,Senin_16:10-17:00
CIE62306,Pembelajaran Inklusif,Pendidikan Teknologi Informasi,2,Pengampu,103.0,['103.0'],reguler,F3.12,Jumat_07:00-07:50
CIE62307,"Sistem Pembelajaran Berbasis Multimedia, Gim, dan Peranti Bergerak",Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",47.0,['47.0'],reguler,F3.7a,Senin_12:50-13:40
CIE62307,"Sistem Pembelajaran Berbasis Multimedia, Gim, dan Peranti Bergerak",Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",103.0,['103.0'],reguler,F4.4,Jumat_11:15-12:05_AGAMA_KHUSUS
CIE62307,"Sistem Pembelajaran Berbasis Multimedia, Gim, dan Peranti Bergerak",Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",16.0,['16.0'],reguler,F9.2,Kamis_17:00-17:50
CIE62307,"Sistem Pembelajaran Berbasis Multimedia, Gim, dan Peranti Bergerak",Pendidikan Teknologi Informasi,2,Pengampu,62.0,['62.0'],reguler,F2.2,Selasa_14:30-15:20
CIE62308,Sistem Pembelajaran Jarak Jauh,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",47.0,['47.0'],reguler,F4.14,Kamis_14:30-15:20
CIE62308,Sistem Pembelajaran Jarak Jauh,Pendidikan Teknologi Informasi,1,Pengampu,16.0,['16.0'],reguler,F2.9,Kamis_09:30-10:20
CIE62401,Inovasi Digital Kompetitif,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",47.0,['47.0'],reguler,F3.15,Rabu_16:10-17:00
CIE62401,Inovasi Digital Kompetitif,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",4.0,['4.0'],reguler,F4.14,Senin_07:00-07:50
CIE62401,Inovasi Digital Kompetitif,Pendidikan Teknologi Informasi,2,Pengampu,6.0,['6.0'],reguler,F4.6,Rabu_09:30-10:20
CIE62401,Inovasi Digital Kompetitif,Pendidikan Teknologi Informasi,2,Pengampu,45.0,['45.0'],reguler,F3.16,Selasa_17:00-17:50
COM60014,Pemrograman Dasar,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",47.0,['47.0'],reguler,F3.13,Selasa_17:00-17:50
COM60014,Pemrograman Dasar,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",4.0,['4.0'],reguler,F3.7a,Kamis_12:00-12:50
COM60014,Pemrograman Dasar,Pendidikan Teknologi Informasi,1,Pengampu,67.0,['67.0'],reguler,F3.15,Senin_17:50-18:40
COM60014,Pemrograman Dasar,Pendidikan Teknologi Informasi,1,Pengampu,75.0,['75.0'],reguler,F3.7a,Jumat_07:50-08:40
COM60014,Pemrograman Dasar,Pendidikan Teknologi Informasi,1,Pengampu,76.0,['76.0'],reguler,F3.15,Kamis_10:20-11:10
COM60014,Pemrograman Dasar,Pendidikan Teknologi Informasi,1,Pengampu,82.0,['82.0'],reguler,F3.7a,Rabu_07:00-07:50
COM60014,Pemrograman Dasar,Pendidikan Teknologi Informasi,1,Pengampu,91.0,['91.0'],reguler,F3.12,Selasa_17:50-18:40
COM60014,Pemrograman Dasar,Pendidikan Teknologi Informasi,2,Pengampu,103.0,['103.0'],reguler,F2.9,Kamis_17:50-18:40
COM60015,Matematika Diskret,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",103.0,['103.0'],reguler,F3.13,Kamis_14:30-15:20
COM60015,Matematika Diskret,Pendidikan Teknologi Informasi,1,Pengampu,100.0,['100.0'],reguler,F3.1,Selasa_14:30-15:20
COM60016,Pengantar Keilmuan Komputer,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",47.0,['47.0'],reguler,F2.8,Jumat_17:50-18:40
COM60016,Pengantar Keilmuan Komputer,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",4.0,['4.0'],reguler,F3.3,Rabu_10:20-11:10
COM60016,Pengantar Keilmuan Komputer,Pendidikan Teknologi Informasi,1,Pengampu,83.0,['83.0'],reguler,F4.7,Jumat_07:50-08:40
COM60016,Pengantar Keilmuan Komputer,Pendidikan Teknologi Informasi,1,Pengampu,90.0,['90.0'],reguler,F4.3,Kamis_17:50-18:40
COM60016,Pengantar Keilmuan Komputer,Pendidikan Teknologi Informasi,1,Pengampu,108.0,['108.0'],reguler,F4.12,Kamis_11:10-12:00
COM60016,Pengantar Keilmuan Komputer,Pendidikan Teknologi Informasi,2,Pengampu,103.0,['103.0'],reguler,F11.1,Kamis_16:10-17:00
COM60051,Metodologi Penelitian dan Penulisan Ilmiah,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",100.0,['100.0'],reguler,F3.1,Senin_16:10-17:00
COM60051,Metodologi Penelitian dan Penulisan Ilmiah,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F2.2,Kamis_14:30-15:20
COM60051,Metodologi Penelitian dan Penulisan Ilmiah,Pendidikan Teknologi Informasi,2,Pengampu,103.0,['103.0'],reguler,F2.5,Selasa_17:00-17:50
COM60052,Etika Profesi,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",94.0,['94.0'],reguler,F4.3,Jumat_17:50-18:40
COM60052,Etika Profesi,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",4.0,['4.0'],reguler,F4.5,Selasa_07:50-08:40
COM60052,Etika Profesi,Pendidikan Teknologi Informasi,1,Pengampu,22.0,['22.0'],reguler,F3.9,Kamis_09:30-10:20
COM60052,Etika Profesi,Pendidikan Teknologi Informasi,1,Pengampu,48.0,['48.0'],reguler,F4.12,Rabu_17:50-18:40
COM60052,Etika Profesi,Pendidikan Teknologi Informasi,1,Pengampu,77.0,['77.0'],reguler,F3.16,Senin_17:00-17:50
COM60052,Etika Profesi,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F3.7b,Jumat_13:40-14:30
COM60052,Etika Profesi,Pendidikan Teknologi Informasi,2,Pengampu,59.0,['59.0'],reguler,F3.5a,Selasa_12:00-12:50
COM60061,Capstone Project,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",4.0,['4.0'],reguler,F9.2,Kamis_17:50-18:40
COM60061,Capstone Project,Pendidikan Teknologi Informasi,1,Pengampu,22.0,['22.0'],reguler,F3.10,Senin_07:00-07:50
COM60061,Capstone Project,Pendidikan Teknologi Informasi,1,Pengampu,40.0,['40.0'],reguler,F3.14,Senin_12:00-12:50
COM60061,Capstone Project,Pendidikan Teknologi Informasi,1,Pengampu,76.0,['76.0'],reguler,F3.9,Selasa_15:20-16:10
COM60061,Capstone Project,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F3.3,Rabu_07:50-08:40
COM60061,Capstone Project,Pendidikan Teknologi Informasi,2,"Pengelola, Pengampu",47.0,['47.0'],reguler,F2.2,Kamis_17:00-17:50
COM60061,Capstone Project,Pendidikan Teknologi Informasi,2,Pengampu,48.0,['48.0'],reguler,F3.7a,Kamis_09:30-10:20
CSD60701,Manajemen Layanan Teknologi Informasi,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",108.0,['108.0'],reguler,F2.2,Jumat_15:20-16:10
CSD60701,Manajemen Layanan Teknologi Informasi,Pendidikan Teknologi Informasi,1,Pengampu,6.0,['6.0'],reguler,F9.1,Senin_10:20-11:10
CSD60702,Sistem Pendukung Keputusan,Pendidikan Teknologi Informasi,1,Pengampu,83.0,['83.0'],reguler,F4.3,Kamis_12:00-12:50
CSD60702,Sistem Pendukung Keputusan,Pendidikan Teknologi Informasi,1,Pengampu,108.0,['108.0'],reguler,F9.2,Rabu_07:50-08:40
CSD60708,Penambangan Data,Pendidikan Teknologi Informasi,1,Pengampu,102.0,['102.0'],reguler,F2.2,Jumat_14:30-15:20
CSD60709,Keamanan Siber,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",14.0,['14.0'],reguler,F3.5a,Rabu_12:00-12:50
CSD60709,Keamanan Siber,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",94.0,['94.0'],reguler,F3.14,Selasa_09:30-10:20
CSD60709,Keamanan Siber,Pendidikan Teknologi Informasi,1,Pengampu,63.0,['63.0'],reguler,F9.1,Senin_11:10-12:00
CSD60709,Keamanan Siber,Pendidikan Teknologi Informasi,1,Pengampu,75.0,['75.0'],reguler,F2.2,Rabu_16:10-17:00
CSD60711,Perancangan Pengalaman Pengguna,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",22.0,['22.0'],reguler,F2.1,Selasa_07:00-07:50
CSD60711,Perancangan Pengalaman Pengguna,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",45.0,['45.0'],reguler,F3.13,Jumat_17:00-17:50
CSD60711,Perancangan Pengalaman Pengguna,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",47.0,['47.0'],reguler,F2.6,Selasa_07:00-07:50
CSD60711,Perancangan Pengalaman Pengguna,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",4.0,['4.0'],reguler,F2.2,Rabu_14:30-15:20
CSD60711,Perancangan Pengalaman Pengguna,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",16.0,['16.0'],reguler,F3.8,Selasa_08:40-09:30
CSD60711,Perancangan Pengalaman Pengguna,Pendidikan Teknologi Informasi,1,Pengampu,62.0,['62.0'],reguler,F3.18,Kamis_15:20-16:10
CSD60711,Perancangan Pengalaman Pengguna,Pendidikan Teknologi Informasi,2,Pengampu,12.0,['12.0'],reguler,F3.6,Selasa_07:50-08:40
CSD60712,Probabilitas dan Statistika,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",92.0,['92.0'],reguler,F2.1,Rabu_10:20-11:10
CSD60712,Probabilitas dan Statistika,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",100.0,['100.0'],reguler,F3.14,Jumat_08:40-09:30
CSD60712,Probabilitas dan Statistika,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",107.0,['107.0'],reguler,F3.3,Kamis_07:50-08:40
CSD60712,Probabilitas dan Statistika,Pendidikan Teknologi Informasi,1,Pengampu,11.0,['11.0'],reguler,F4.4,Rabu_16:10-17:00
CSD60712,Probabilitas dan Statistika,Pendidikan Teknologi Informasi,1,Pengampu,16.0,['16.0'],reguler,F3.1,Kamis_11:10-12:00
CSD60712,Probabilitas dan Statistika,Pendidikan Teknologi Informasi,1,Pengampu,77.0,['77.0'],reguler,F3.4,Rabu_11:10-12:00
CSD60712,Probabilitas dan Statistika,Pendidikan Teknologi Informasi,1,Pengampu,83.0,['83.0'],reguler,F3.11,Selasa_12:50-13:40
CSD60713,Jaringan Terapan,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",17.0,['17.0'],reguler,F2.4,Jumat_17:00-17:50
CSD60713,Jaringan Terapan,Pendidikan Teknologi Informasi,1,Pengampu,90.0,['90.0'],reguler,F3.14,Kamis_16:10-17:00
CSD60714,Jaminan Kualitas Perangkat Lunak,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",4.0,['4.0'],reguler,F4.4,Kamis_13:40-14:30
CSD60714,Jaminan Kualitas Perangkat Lunak,Pendidikan Teknologi Informasi,1,Pengampu,1.0,['1.0'],reguler,F4.6,Kamis_08:40-09:30
CSD60714,Jaminan Kualitas Perangkat Lunak,Pendidikan Teknologi Informasi,1,Pengampu,6.0,['6.0'],reguler,F3.7a,Kamis_16:10-17:00
CSD60714,Jaminan Kualitas Perangkat Lunak,Pendidikan Teknologi Informasi,1,Pengampu,67.0,['67.0'],reguler,F2.8,Senin_10:20-11:10
CSD60714,Jaminan Kualitas Perangkat Lunak,Pendidikan Teknologi Informasi,2,Pengampu,40.0,['40.0'],reguler,F3.5b,Kamis_07:50-08:40
CSD60715,Analisis Data Penelitian Kuantitatif,Pendidikan Teknologi Informasi,1,Pengampu,11.0,['11.0'],reguler,F9.1,Selasa_16:10-17:00
CSD60715,Analisis Data Penelitian Kuantitatif,Pendidikan Teknologi Informasi,1,Pengampu,16.0,['16.0'],reguler,F3.3,Kamis_12:00-12:50
CSD60715,Analisis Data Penelitian Kuantitatif,Pendidikan Teknologi Informasi,1,Pengampu,63.0,['63.0'],reguler,F9.1,Rabu_10:20-11:10
CSD60715,Analisis Data Penelitian Kuantitatif,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F11.3,Senin_11:10-12:00
CSD60715,Analisis Data Penelitian Kuantitatif,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F3.15,Kamis_17:00-17:50
CSD60715,Analisis Data Penelitian Kuantitatif,Pendidikan Teknologi Informasi,1,Pengampu,100.0,['100.0'],reguler,F3.11,Jumat_07:50-08:40
CSD60716,Analisis Data Penelitian Kualitatif,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",Belum Ada Dosen,['Belum Ada Dosen'],reguler,F4.7,Rabu_16:10-17:00
CSD60716,Analisis Data Penelitian Kualitatif,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F4.5,Rabu_14:30-15:20
CSD60716,Analisis Data Penelitian Kualitatif,Pendidikan Teknologi Informasi,1,Pengampu,100.0,['100.0'],reguler,F3.9,Rabu_08:40-09:30
UBU60003,Kewirausahaan,Pendidikan Teknologi Informasi,2,Pengampu,62.0,['62.0'],reguler,F3.3,Jumat_07:00-07:50
